id,id_client,id_product,qtd,total,sale_date
705,16,71,5,618326.5,2023-06-04
706,21,98,5,396806.0,08-02-2023
707,36,62,11,1068219.9,2024-10-21
708,48,77,2,84938.55,23-05-2023
709,24,94,8,309706.65,21-02-2023
710,2,150,6,9874.0,2023-08-28
711,16,81,8,977188.0,27-03-2024
712,29,44,6,61598.95,27-09-2024
713,23,117,9,36927.0,2023-01-18
714,24,29,11,401614.0,2023-01-16
715,30,40,5,70920.0,2024-08-19
716,12,15,12,334797.0,2024-04-10
717,8,145,5,20661.55,11-03-2024
718,36,106,5,20827.8,13-11-2023
719,32,89,7,523208.7,2024-05-31
720,45,133,8,14384.9,2023-08-31
721,43,46,15,71019.15,03-12-2024
722,24,10,6,182588.1,2023-07-08
723,13,65,7,178904.0,31-07-2023
724,46,9,14,555877.0,12-11-2023
725,33,130,1,4144.0,2023-03-06
726,22,39,12,337814.3,2023-10-31
727,43,19,3,46832.15,05-01-2023
728,32,115,14,11628.0,2023-03-02
729,43,18,2,53145.0,05-05-2024
730,43,148,15,71783.0,10-06-2024
731,41,142,3,2355.05,11-04-2024
732,35,64,12,1271163.65,11-07-2023
733,45,68,4,254208.6,2023-10-17
734,22,86,7,654662.0,21-04-2023
735,35,129,5,16331.0,2024-01-07
736,16,69,10,430017.5,08-03-2024
737,22,106,5,20827.8,24-02-2023
738,46,3,7,60010.55,12-02-2023
739,38,65,4,97119.45,22-08-2024
740,46,139,11,15674.0,2024-10-15
741,39,19,8,131459.0,04-03-2024
742,8,99,3,305710.0,17-02-2023
743,47,20,8,234334.6,24-08-2024
744,44,102,15,12480.0,24-04-2024
745,42,64,7,741512.05,2023-10-07
746,8,118,10,40993.45,2023-04-09
747,11,76,12,1778379.0,2024-02-13
748,8,43,10,350969.0,2024-06-20
749,10,70,14,480976.0,2024-02-20
750,4,91,2,256283.4,11-10-2024
751,15,89,11,865459.0,2024-08-23
752,32,149,3,3316.45,2024-03-10
753,23,120,14,41555.85,2023-01-28
754,9,24,13,286917.1,2024-08-23
755,9,35,7,73187.05,2023-03-08
756,21,100,4,397480.95,09-06-2024
757,37,36,12,271217.0,2024-09-23
758,38,96,7,469628.7,2023-02-25
759,2,46,15,74757.0,16-06-2024
760,30,68,10,635522.45,28-06-2023
761,40,2,1,13298.1,21-07-2023
762,13,3,11,94302.7,15-04-2023
763,42,75,9,280169.25,2023-11-21
764,1,28,10,135456.7,14-10-2024
765,10,117,12,46774.2,2023-04-20
766,3,110,7,17469.0,25-10-2023
767,43,63,1,132960.1,08-06-2024
768,36,124,11,39395.55,06-02-2023
769,29,59,14,1220326.0,09-10-2024
770,31,62,10,971109.0,2023-11-13
771,28,25,5,60632.0,31-07-2023
772,20,26,13,213446.95,2023-12-03
773,36,76,10,1407882.9,04-04-2024
774,45,33,3,19139.65,2023-03-31
775,43,32,4,50010.0,2024-04-10
776,6,89,4,298976.4,2024-03-08
777,41,79,11,727615.0,05-10-2024
778,17,112,8,16575.6,2023-09-27
779,5,107,1,1437.35,09-03-2024
780,11,12,11,28488.6,04-11-2024
781,45,101,12,5282.95,2024-10-28
782,6,113,13,57134.0,03-02-2023
783,22,80,4,491050.25,2023-10-11
785,43,128,10,46507.0,2024-07-19
786,37,35,5,55028.0,2023-01-25
787,18,106,15,62484.35,08-07-2024
788,4,111,1,4285.0,19-07-2024
789,4,80,13,1679910.0,29-06-2023
790,3,30,8,257983.0,2024-08-06
791,48,7,1,19519.0,09-07-2023
792,26,92,8,710833.0,2024-08-30
793,17,6,3,35461.0,15-03-2023
794,13,73,4,572640.0,2024-10-30
795,26,141,8,36341.3,03-09-2023
796,12,133,12,22713.0,15-09-2023
797,3,150,7,10944.0,04-09-2024
798,23,45,15,148556.0,01-09-2024
799,40,150,12,19748.0,2024-11-04
800,45,24,7,154493.75,2023-08-28
801,37,64,10,1059303.2,27-11-2024
802,34,112,4,8724.0,2024-02-25
803,1,138,2,7947.7,02-10-2023
804,2,63,3,398879.35,2024-09-18
805,2,135,12,19734.0,2024-07-09
806,36,76,10,1481982.0,2023-11-23
807,16,140,4,11911.1,2023-07-02
808,46,123,2,5276.3,30-04-2024
809,13,94,12,464559.5,01-06-2024
810,43,34,15,73763.0,2024-04-16
811,20,4,7,23673.0,07-04-2024
812,3,63,10,1329598.15,22-03-2024
813,19,122,10,12563.75,2023-12-08
814,10,82,4,206536.0,2023-04-26
815,7,122,12,15076.5,2023-10-19
817,20,56,2,85978.0,2023-03-26
818,12,126,3,7629.45,2024-02-10
819,18,51,11,670461.55,05-04-2024
820,32,20,3,87875.0,10-01-2023
821,42,103,11,19681.0,2024-02-24
822,45,131,5,4577.1,2024-12-04
823,2,8,3,14204.4,27-04-2024
824,45,26,6,98514.05,16-02-2023
825,22,61,15,420279.0,2023-07-20
826,3,128,15,69761.0,2023-05-15
827,47,91,5,640708.5,2023-02-21
828,15,21,5,43673.0,26-05-2023
829,45,27,14,231160.0,19-05-2023
830,29,139,12,16244.05,15-11-2024
831,19,126,4,10172.6,28-11-2024
832,41,11,12,434783.0,28-03-2023
833,4,35,6,66033.0,2024-01-10
834,10,9,6,238233.0,2024-02-02
835,45,26,2,34566.0,2024-05-06
836,43,50,9,96409.8,03-05-2024
837,44,117,14,54569.9,2024-08-20
838,41,124,9,32232.55,02-04-2023
839,8,20,8,246668.0,2023-01-08
840,12,143,2,8873.0,26-02-2023
841,40,42,10,59928.0,20-12-2023
842,4,100,8,794961.9,2023-08-24
843,22,92,14,1181759.15,2024-07-09
844,40,85,9,347208.0,02-04-2024
845,24,17,4,56155.0,20-03-2024
846,33,116,13,33482.0,23-07-2024
847,9,131,10,9154.2,22-12-2023
848,23,98,9,714250.0,11-03-2024
849,21,93,15,1507155.0,23-11-2023
850,12,92,12,1012936.55,22-09-2023
851,32,49,8,100808.3,2023-12-22
852,49,28,1,13546.05,2023-10-02
853,35,86,4,374093.0,2024-08-06
854,42,49,14,185700.0,2024-11-13
855,3,140,11,34480.0,03-09-2023
856,24,140,11,34480.0,2023-12-14
857,8,47,3,17450.55,18-09-2024
858,45,53,4,214700.0,2024-08-31
859,28,95,15,994764.95,2023-12-06
860,20,131,11,10599.0,05-09-2023
861,45,39,7,197058.5,04-12-2024
862,3,100,10,993701.9,22-01-2023
863,2,94,8,309706.65,2024-03-10
864,5,72,10,996646.0,31-12-2023
865,11,150,14,21887.05,2023-01-17
866,25,138,11,43713.3,2024-07-09
867,13,94,10,407508.0,2023-02-13
868,37,43,4,140387.0,26-12-2023
869,3,84,5,217119.0,04-10-2024
870,22,90,11,826567.45,2024-11-24
871,20,145,7,30449.0,2023-01-30
872,10,126,1,2543.15,2024-10-31
873,25,18,7,186007.0,2023-04-12
874,42,59,10,871661.0,2023-12-01
875,13,92,12,1012936.55,04-11-2024
876,35,150,1,1563.7,2024-11-17
877,18,111,15,61064.1,2024-02-17
878,23,13,2,15494.0,2024-12-31
879,44,12,1,2726.0,26-08-2023
880,39,59,3,248423.1,15-06-2023
881,36,106,10,41656.55,03-11-2023
882,3,68,2,133794.0,21-08-2023
883,11,9,13,516172.0,2023-03-04
884,25,17,5,66684.3,29-06-2023
885,40,117,12,46774.2,15-11-2023
886,17,109,1,591.85,2023-03-28
887,10,40,10,134748.0,2024-09-21
888,22,24,15,348483.0,27-10-2023
889,45,17,15,210582.0,31-03-2024
890,11,127,11,16190.85,2024-05-11
891,11,42,2,11386.7,2024-07-15
892,39,31,12,99397.0,2024-07-04
893,26,24,13,302018.0,17-07-2024
894,36,124,8,30159.0,2024-10-14
895,36,64,5,557528.0,21-11-2024
896,5,48,3,44209.0,03-04-2023
897,44,116,3,7727.0,16-11-2024
898,1,6,7,78603.95,2024-10-02
899,29,28,7,94819.5,2023-06-08
900,19,146,14,6944.0,07-06-2024
901,20,122,10,12563.75,16-09-2023
902,47,146,7,3472.0,15-08-2024
903,16,94,5,203754.0,2023-12-10
904,14,107,5,7567.0,14-09-2023
905,41,132,11,17193.0,21-05-2024
906,41,138,5,20915.0,11-07-2024
907,39,66,2,23885.85,04-06-2023
908,42,98,13,1031695.0,13-09-2024
909,26,26,8,131351.75,27-08-2024
911,40,16,5,150030.0,2023-01-31
912,18,72,9,852132.9,08-10-2024
913,48,52,2,27408.0,2024-11-02
914,31,91,13,1753518.0,2024-01-11
915,19,100,1,104600.0,2023-02-16
916,42,112,15,31078.3,2023-01-20
917,28,15,4,111599.0,2024-07-29
918,11,43,1,33342.15,2024-10-11
919,34,122,4,5025.5,20-04-2024
920,15,148,8,36369.8,12-12-2024
921,1,55,1,109987.0,10-03-2023
922,38,71,6,781044.0,2024-04-19
923,31,7,8,148342.5,31-10-2024
924,21,115,11,8679.2,20-04-2024
925,28,74,8,657844.6,2023-11-28
926,38,144,5,10517.45,2023-07-20
927,38,1,6,188798.25,11-03-2024
928,49,125,12,38783.75,2023-12-18
929,11,84,1,43424.0,2023-04-14
930,35,108,10,31783.2,2023-03-05
931,32,92,3,253233.9,09-06-2023
932,15,113,10,43950.0,07-08-2023
933,34,108,11,34960.95,23-02-2024
934,3,72,15,1494970.0,2023-08-07
935,13,36,2,42942.85,2023-03-19
936,29,57,7,831534.0,14-01-2023
937,39,2,10,132982.9,17-08-2023
938,23,114,2,1519.05,2023-12-26
939,47,34,1,4918.0,2024-09-28
940,42,29,1,36510.0,2023-05-09
941,33,5,14,331366.0,09-02-2023
942,28,147,10,30301.0,23-08-2024
943,5,18,6,159435.0,13-02-2024
944,44,101,7,3244.0,08-02-2024
945,2,80,12,1473151.7,2023-01-07
946,19,102,9,7113.6,2023-04-26
947,48,24,15,331058.85,16-03-2023
948,34,75,9,294915.0,2023-12-11
949,10,144,6,12620.75,05-04-2023
950,18,34,8,39340.0,16-12-2023
951,36,39,1,28151.35,2024-01-07
952,18,56,14,601843.0,17-09-2024
953,11,108,14,46838.0,2023-09-15
954,48,62,10,1022220.0,19-08-2024
955,46,120,14,41555.85,2024-05-16
956,36,40,6,85104.0,27-11-2023
957,32,54,3,346373.8,2024-10-13
958,18,50,5,56380.0,2023-02-01
959,17,84,11,453779.85,05-08-2023
960,47,19,6,98594.0,29-09-2023
961,12,79,13,816913.55,2023-08-18
962,43,97,10,1285683.45,26-05-2023
963,13,100,15,1569004.0,2024-11-18
964,34,70,12,391651.75,2024-04-20
965,39,22,7,262361.5,14-04-2023
966,24,78,8,974092.0,24-06-2024
967,46,15,8,223198.0,2024-08-15
968,22,27,2,33023.0,2023-03-14
969,13,39,8,237063.0,2024-10-28
970,35,11,4,144928.0,2023-04-24
971,20,32,4,47509.5,2024-03-21
972,29,36,14,316419.0,05-04-2023
973,25,19,13,213621.0,15-10-2024
974,14,37,13,78880.0,09-04-2023
975,15,142,6,4958.0,16-04-2024
976,6,77,2,89409.0,2024-06-10
977,5,108,11,34960.95,25-07-2024
978,23,112,8,16575.6,2023-07-14
979,9,58,7,723683.4,10-11-2024
980,3,37,13,74936.0,2024-01-18
981,15,15,3,83699.0,2023-06-30
982,3,116,2,4893.45,2024-04-04
983,38,73,5,715800.0,2023-09-06
984,14,42,8,47943.0,2024-02-23
985,34,85,7,256548.45,28-08-2023
986,36,119,1,3256.0,15-09-2024
987,19,18,8,212580.0,2023-05-13
988,15,117,10,41030.0,16-07-2023
989,17,62,3,291332.7,2024-06-12
990,15,134,11,49299.3,2023-08-30
991,25,19,6,98594.0,2024-05-22
992,40,46,12,59805.0,29-04-2023
993,44,103,10,16997.4,2023-08-22
994,5,103,11,19681.0,2024-08-29
995,22,28,4,57034.0,30-04-2023
996,31,4,12,38553.85,2023-02-24
997,10,95,15,1047121.0,17-10-2024
998,29,57,14,1663068.0,2024-01-03
999,1,56,7,300921.0,06-10-2024
1000,2,105,9,2786.0,22-04-2024
1001,11,40,10,134748.0,2023-06-30
1002,45,78,5,608808.0,2023-04-07
1004,39,94,1,40751.0,2023-07-20
1005,30,57,14,1579914.6,2023-04-09
1006,42,31,3,24849.0,07-01-2024
1007,28,98,10,793611.0,01-10-2023
1008,11,55,14,1462829.95,06-01-2024
1009,38,129,10,31028.9,2024-03-22
1010,44,116,5,12234.1,2024-08-19
1011,23,128,6,27904.0,2024-02-29
1012,14,144,4,8414.15,2023-06-06
1013,33,148,10,47856.0,27-02-2023
1014,8,102,9,7113.6,24-12-2023
1015,30,121,8,29554.0,2024-01-10
1016,6,113,12,50103.0,09-03-2023
1017,18,121,14,51720.0,09-03-2023
1018,28,9,10,397055.0,2023-05-12
1019,36,49,9,113409.1,18-06-2024
1020,16,89,6,472068.0,2023-05-04
1021,35,29,6,219062.0,10-04-2023
1022,6,124,13,46558.55,11-04-2023
1023,30,82,11,567974.0,19-11-2024
1024,17,78,9,1095854.0,06-11-2024
1025,13,16,7,199539.9,2023-03-30
1026,17,113,4,16701.0,09-05-2024
1027,7,74,15,1298378.0,24-07-2024
1028,39,146,5,2356.0,2024-10-06
1029,43,99,4,407613.65,01-05-2024
1030,18,13,10,73597.45,2024-04-26
1031,6,90,9,676282.2,2023-04-29
1032,2,35,4,44022.0,10-08-2024
1033,14,145,11,47848.0,24-05-2023
1034,49,6,10,118202.0,08-10-2023
1035,42,131,8,7709.0,23-06-2023
1036,6,84,13,564510.0,2023-12-09
1037,41,52,15,195283.9,2024-07-27
1038,46,20,5,146458.65,2024-07-01
1039,35,129,14,43440.65,2023-12-02
1040,43,145,4,16529.05,2024-10-18
1041,33,6,2,23640.0,2024-08-16
1042,37,78,6,694040.55,2023-06-10
1043,13,120,7,20777.45,22-02-2024
1044,49,46,1,4984.0,30-10-2024
1045,3,136,10,19735.0,23-01-2023
1046,7,58,5,544123.0,20-10-2023
1047,38,76,1,140788.1,2023-08-15
1048,15,89,12,944137.0,07-10-2024
1049,46,122,13,16332.4,01-11-2023
1050,24,62,1,97110.9,01-06-2024
1051,31,148,13,62212.0,11-06-2023
1052,4,99,15,1609000.0,30-12-2024
1053,12,65,2,51115.0,21-06-2023
1054,17,138,2,8366.0,2024-08-09
1055,4,48,13,181994.35,2023-07-29
1056,14,45,6,59422.0,2023-08-08
1057,30,41,5,53000.0,2024-09-07
1058,47,100,11,1150603.0,24-09-2023
1059,15,150,4,6583.0,17-08-2024
1060,29,134,14,66047.0,29-10-2023
1061,17,82,15,735785.45,02-06-2024
1062,30,58,8,827067.15,18-02-2023
1063,15,60,5,516567.25,2024-04-25
1064,17,135,2,3289.0,08-12-2024
1065,11,125,8,27217.0,2023-02-06
1066,11,65,14,357808.0,2024-02-09
1067,38,136,12,22497.9,2023-01-09
1068,30,70,6,206133.0,27-06-2024
1069,14,90,8,632779.0,2024-03-24
1070,38,9,3,119116.0,2023-12-02
1071,11,6,7,82741.0,30-01-2024
1072,17,110,9,21337.0,2024-08-30
1073,13,136,8,14998.6,16-06-2023
1074,14,74,1,82231.05,2023-07-02
1075,7,1,12,377596.5,17-12-2023
1076,16,34,1,4918.0,2024-05-11
1077,45,84,9,390815.0,2024-12-27
1078,48,145,14,60898.0,06-09-2024
1079,49,15,1,26505.0,29-11-2023
1080,21,16,5,142528.5,2023-04-12
1081,28,31,8,66265.0,2024-12-07
1082,18,91,6,809316.0,04-10-2023
1083,10,119,3,9278.65,01-02-2023
1084,43,116,9,23180.0,20-12-2024
1085,21,90,5,375712.65,2023-08-04
1086,33,32,15,187537.0,04-06-2024
1087,48,105,6,1764.15,2023-10-08
1088,30,34,3,14753.0,2024-02-12
1089,4,55,10,1099872.0,2024-06-09
1090,30,106,7,30694.0,23-04-2024
1091,3,56,5,214944.0,2024-05-27
1092,44,17,4,53347.25,25-08-2023
1093,15,12,13,33668.0,2024-04-06
1094,1,13,11,80957.1,2024-06-15
1095,29,112,2,4362.0,2023-05-22
1096,10,79,11,727615.0,18-12-2023
1097,45,55,7,769910.0,12-03-2024
1098,6,27,5,78429.15,2023-01-05
1099,4,101,12,5282.95,18-10-2023
1100,21,63,7,930718.8,2024-11-03
1101,36,12,15,40893.0,2023-11-26
1102,4,1,14,463715.0,11-08-2024
1103,38,12,9,24536.0,2024-09-20
1104,24,14,6,204122.7,2024-04-22
1105,40,77,5,223523.0,2024-04-11
1106,15,94,8,309706.65,2023-06-25
1107,5,46,8,39870.0,2023-09-12
1108,1,147,5,15150.0,09-01-2023
1109,36,79,1,66147.0,2023-12-29
1110,29,68,13,869662.0,03-02-2023
1111,8,93,3,286359.45,2024-05-23
1112,44,125,6,19391.4,2023-08-03
1113,30,40,11,148222.8,2023-11-30
1114,23,86,1,88846.85,2023-12-01
1115,47,42,11,65921.0,2024-02-06
1116,3,9,6,238233.0,10-10-2023
1117,41,60,7,723195.1,04-09-2024
1118,36,46,8,39870.0,29-11-2024
1119,2,61,15,399265.05,2023-11-19
1120,22,32,1,12502.0,2024-02-27
1121,38,122,4,5025.5,05-09-2024
1122,16,38,9,238150.0,18-07-2023
1123,3,53,3,161025.0,2024-07-19
1124,19,9,12,476466.0,2024-04-04
1125,44,137,2,6771.0,19-12-2023
1126,3,93,10,1004770.0,2023-08-07
1127,40,126,4,10708.0,29-07-2023
1128,26,23,14,148675.95,11-04-2024
1130,30,2,13,181976.0,06-12-2024
1131,37,113,15,65924.0,30-10-2023
1132,23,121,7,25860.0,2024-01-27
1133,49,100,13,1291812.85,10-01-2024
1134,5,72,14,1395305.0,2023-04-28
1135,1,50,13,139258.6,2023-12-20
1136,35,55,7,769910.0,12-05-2023
1137,48,10,7,213019.45,2024-10-19
1138,35,134,11,49299.3,23-04-2024
1139,48,83,3,384191.4,16-09-2024
1140,21,138,14,55634.85,2024-02-06
1141,17,61,8,212941.55,2023-01-30
1142,12,19,12,197188.0,2024-01-25
1143,9,10,4,121725.4,2024-04-12
1144,8,126,10,26771.0,30-05-2024
1145,16,127,6,8831.2,2023-03-01
1146,42,123,9,24994.0,2023-10-19
1147,14,120,15,44523.65,2024-08-09
1148,19,98,14,1055503.2,2024-11-02
1149,21,60,5,516567.25,25-08-2024
1150,43,108,2,6356.45,2023-10-26
1151,34,149,3,3491.0,2024-03-20
1152,40,45,3,28225.45,06-06-2023
1153,17,18,12,318869.0,21-03-2024
1154,11,42,8,45545.85,2023-11-13
1155,2,109,2,1245.0,2024-07-01
1156,21,17,12,168465.0,04-09-2024
1157,48,73,8,1088015.05,03-05-2024
1158,49,133,11,19779.0,28-03-2023
1159,16,51,2,121902.1,20-03-2024
1160,37,146,15,7068.0,06-06-2023
1161,13,103,6,10198.25,2024-05-29
1162,12,115,11,9136.0,2024-10-26
1163,21,66,9,107487.75,2023-03-19
1164,4,62,7,679776.3,14-09-2024
1165,23,19,7,109274.7,2024-04-22
1166,14,118,13,56096.0,2024-09-02
1167,3,111,7,28497.15,17-01-2023
1168,45,25,6,69121.05,2024-08-15
1169,47,2,10,139982.0,08-01-2023
1170,3,56,3,128966.0,2023-07-27
1171,13,66,12,143317.0,18-12-2024
1172,12,25,8,92161.4,2023-08-16
1173,9,105,8,2476.0,02-12-2024
1174,30,28,12,171103.0,2023-04-23
1175,41,54,6,692748.55,2023-12-14
1176,17,38,10,264611.0,2023-01-10
1177,32,10,6,182588.1,2024-11-21
1178,11,60,9,978760.0,10-02-2023
1179,17,129,13,40337.95,2024-05-01
1180,8,103,1,1789.0,2023-01-20
1181,46,70,9,293739.05,2023-07-10
1182,18,135,13,21379.0,30-10-2024
1183,24,17,1,13337.05,12-01-2024
1184,41,78,14,1704662.0,17-08-2023
1185,33,92,7,590880.05,16-09-2024
1186,10,102,7,5532.8,16-12-2023
1187,3,65,4,102231.0,02-07-2023
1188,42,142,8,6611.0,01-08-2024
1189,4,94,15,580699.85,19-07-2023
1190,47,105,3,929.0,2023-05-29
1191,45,48,13,181994.35,11-07-2024
1192,44,69,3,135795.0,2023-09-28
1193,15,68,6,401383.0,2023-09-27
1194,4,127,9,13246.8,29-05-2023
1195,26,8,12,56819.5,2024-02-18
1196,2,13,13,95676.4,2024-01-01
1197,41,138,12,50197.0,22-04-2024
1198,42,133,11,20820.0,08-06-2023
1199,4,101,8,3521.65,10-12-2023
1200,12,83,9,1152573.25,15-02-2023
1201,25,50,7,74985.4,12-06-2023
1202,36,18,4,100975.5,02-02-2023
1203,21,106,11,45822.3,2023-08-16
1204,8,22,2,74960.7,21-09-2023
1205,39,75,2,62260.15,19-07-2023
1206,45,82,2,98104.6,2023-10-16
1207,45,89,5,393390.0,06-08-2024
1208,23,86,8,748185.0,2023-02-08
1209,16,91,7,944202.0,2023-10-15
1210,36,144,10,21033.95,09-05-2024
1211,17,17,4,56155.0,07-09-2024
1212,8,124,7,26390.0,20-02-2023
1213,27,10,8,256264.0,11-05-2023
1214,37,23,11,116816.75,2024-03-02
1215,3,130,15,62161.0,2023-04-23
1216,35,8,7,34889.0,19-02-2024
1217,21,135,5,7811.85,19-10-2023
1218,25,127,11,17043.0,2023-05-23
1219,2,149,9,9949.35,19-03-2023
1220,42,65,8,204462.0,2023-01-11
1221,44,72,4,378726.05,2024-03-04
1222,5,146,7,3298.4,2023-12-10
1223,9,109,7,4359.0,11-07-2024
1224,2,125,1,3231.9,11-10-2023
1225,11,60,15,1549702.7,2024-12-25
1226,49,13,5,38736.0,24-05-2023
1227,43,12,1,2726.0,28-04-2024
1228,11,61,12,319412.8,15-05-2024
1229,20,74,11,904536.8,2023-10-26
1230,17,91,4,512566.8,2023-01-01
1231,25,131,1,915.8,2023-01-25
1232,45,29,1,34684.5,23-10-2024
1233,46,108,11,36801.0,2024-03-23
1234,47,129,1,3102.7,17-09-2024
1236,43,108,8,25425.8,2023-12-26
1237,45,124,10,37699.0,2023-03-03
1238,42,149,4,4654.0,2023-01-02
1239,5,130,11,45585.0,06-11-2023
1240,31,30,2,64496.0,06-05-2024
1241,47,123,7,18467.05,09-07-2023
1242,27,99,7,750867.0,2024-10-11
1243,48,141,7,33473.0,2024-12-21
1244,16,140,13,38712.5,2024-08-22
1245,49,131,7,6407.75,10-06-2023
1246,26,104,11,38800.85,11-06-2023
1247,10,134,12,56611.0,2024-07-29
1248,26,148,10,45463.2,05-01-2023
1249,30,138,1,3973.85,07-07-2024
1250,24,96,9,603808.6,2023-08-11
1251,27,148,11,50008.95,26-04-2023
1252,47,10,4,128132.0,07-09-2024
1253,43,56,3,122517.7,2024-03-21
1254,20,61,12,319412.8,30-05-2023
1255,41,10,12,365176.2,16-01-2023
1256,21,136,2,3749.65,2023-11-24
1257,2,99,15,1609000.0,2023-12-05
1258,45,38,2,50275.9,2024-08-26
1259,38,86,6,561139.0,2023-12-05
1260,42,37,3,18203.0,2024-04-23
1261,25,18,2,53145.0,2024-01-03
1262,45,136,1,1974.0,2023-10-01
1263,20,79,4,264587.0,2024-02-17
1264,36,16,3,90018.0,07-03-2024
1265,25,89,3,224232.3,2023-09-17
1266,24,80,6,775343.0,21-12-2024
1267,30,136,5,9868.0,15-12-2023
1268,48,87,12,802319.0,25-08-2023
1269,18,52,2,26037.6,14-07-2024
1270,2,87,11,698686.05,25-09-2024
1271,24,38,1,25137.95,11-03-2023
1272,24,141,9,40884.2,17-04-2023
1273,36,62,1,97110.9,06-09-2023
1274,46,143,7,31055.0,2023-06-09
1275,21,81,10,1221485.0,30-06-2023
1276,39,25,8,97012.0,16-01-2024
1277,4,22,5,197264.0,2023-06-28
1278,42,135,14,23023.0,22-12-2023
1279,28,135,5,8223.0,2024-12-22
1280,14,17,9,126349.0,17-07-2023
1281,8,46,7,33141.7,2024-07-23
1282,15,99,11,1120936.35,10-10-2023
1283,8,6,4,47281.0,18-01-2024
1284,35,16,5,150030.0,2024-06-28
1285,13,122,8,10051.0,2023-10-06
1286,44,54,3,346373.8,10-01-2023
1287,13,119,6,18558.25,2023-12-06
1288,44,72,1,99665.0,2023-07-24
1289,32,120,10,31245.0,01-10-2023
1290,14,36,10,226014.0,2024-07-14
1291,36,45,13,128748.0,24-05-2024
1292,17,87,9,571652.05,2024-06-22
1293,46,99,1,107267.0,03-11-2024
1294,7,122,11,13819.65,07-10-2024
1295,5,139,13,17596.85,2023-06-25
1296,9,78,8,974092.0,22-12-2023
1297,1,33,2,12760.4,2024-06-06
1298,1,55,3,313463.9,09-06-2023
1299,31,117,13,53339.0,07-09-2023
1300,11,73,6,816012.0,24-04-2024
1301,24,126,7,18739.0,19-09-2023
1302,30,6,11,123520.9,19-09-2024
1303,14,111,14,56993.35,28-05-2024
1304,43,120,1,3124.0,23-03-2024
1305,22,99,4,407613.65,2023-08-20
1306,39,73,2,286320.0,27-01-2023
1307,34,94,15,580699.85,30-12-2024
1308,38,3,1,9024.0,07-02-2023
1309,27,14,15,510307.7,2024-08-31
1310,35,65,8,194238.9,2023-06-04
1311,12,4,7,23673.0,21-02-2023
1312,48,89,2,149488.2,2024-07-15
1313,32,111,5,20354.7,2023-01-27
1314,7,7,14,273263.0,2024-02-14
1315,3,61,9,252168.0,2023-12-21
1316,47,24,8,176564.15,2023-08-25
1317,19,8,4,19937.0,24-10-2024
1318,38,146,13,6125.6,2024-10-23
1319,37,14,8,272164.55,2023-12-13
1320,13,72,5,473406.85,05-03-2024
1321,8,2,14,195974.0,2024-01-05
1322,12,139,13,17596.85,2023-11-03
1323,22,98,5,376965.7,18-09-2023
1324,2,8,6,29905.0,2024-12-30
1325,48,45,10,99037.0,04-02-2023
1326,11,139,6,8121.55,21-08-2024
1327,48,91,13,1753518.0,2023-10-28
1328,33,48,12,176836.0,2023-07-14
1329,41,92,4,337645.2,24-10-2024
1330,31,51,5,304755.25,28-07-2023
1331,46,96,2,134179.9,02-10-2023
1332,14,102,13,10275.2,2023-01-14
1333,29,94,12,464559.5,11-03-2023
1334,48,81,4,488594.0,27-07-2023
1335,18,22,3,118359.0,2024-06-28
1336,2,3,5,45121.0,28-10-2023
1337,19,22,15,591793.0,2024-02-06
1338,3,142,10,7850.8,2023-04-26
1339,15,142,8,6611.0,2024-05-01
1340,39,138,11,46014.0,10-02-2024
1341,35,56,3,122517.7,2023-05-04
1342,6,136,12,23682.0,2023-09-11
1343,29,124,12,45239.0,30-06-2023
1344,36,125,11,37423.0,29-05-2023
1345,15,98,6,476167.0,21-11-2024
1346,48,43,10,333420.55,2023-01-19
1347,33,125,10,32319.95,2024-05-17
1348,15,66,10,119430.2,14-06-2024
1349,30,137,5,16080.65,04-02-2023
1350,42,96,15,1059313.0,27-08-2023
1351,46,148,9,43070.0,2024-07-16
1352,32,39,10,281511.6,2023-10-17
1353,48,28,12,171103.0,02-09-2024
1354,13,48,11,153995.0,2023-04-30
1355,39,20,5,146458.65,18-08-2024
1356,33,30,11,354727.0,2023-01-17
1357,20,23,1,10620.05,01-11-2024
1358,16,122,12,15870.0,28-09-2023
1359,16,141,4,19127.0,09-08-2024
1360,14,30,2,61271.2,2024-06-03
1361,11,28,15,203184.1,17-03-2023
1362,5,55,7,769910.0,2023-02-18
1363,26,32,11,130650.65,2023-01-23
1364,3,129,11,34131.6,29-05-2023
1365,37,111,7,28497.15,22-07-2023
1366,13,85,9,347208.0,2023-03-27
1367,39,120,3,9373.0,26-10-2023
1368,47,20,15,462502.0,2023-11-07
1369,46,89,1,74744.1,31-10-2024
1370,29,93,5,502385.0,2024-09-28
1371,32,131,14,12815.5,17-12-2023
1372,12,136,8,14998.6,2024-01-08
1373,44,144,15,33212.0,2023-08-28
1374,38,122,9,11902.0,2023-11-03
1375,46,110,8,18965.8,24-05-2024
1376,1,92,6,533125.0,28-06-2024
1377,18,107,8,11501.65,26-04-2024
1378,23,45,15,141128.2,2024-12-10
1379,8,28,12,162547.85,09-11-2024
1380,31,88,4,193346.0,2023-05-10
1381,18,27,4,62743.7,07-02-2024
1382,1,79,12,754073.9,25-01-2024
1383,8,65,13,332250.0,2023-04-15
1384,21,57,11,1306696.0,2023-01-04
1385,5,26,11,180609.25,2024-08-06
1386,30,114,13,9871.45,2023-02-19
1387,2,146,11,5183.2,2024-04-16
